SPNCRNA.4915		
SPNCRNA.4916		
SPNCRNA.4917		
SPNCRNA.4918		
SPNCRNA.4919		
SPNCRNA.4920		
SPNCRNA.4921		
SPNCRNA.4922		
SPNCRNA.4923		
SPNCRNA.4924		
SPNCRNA.4925		
SPNCRNA.4926		
SPNCRNA.4927		
SPNCRNA.4928		
SPNCRNA.4929		
SPNCRNA.493		SPNG2419
SPNCRNA.4930		
SPNCRNA.4931		
SPNCRNA.4932		
SPNCRNA.4933		
SPNCRNA.4934		
SPNCRNA.4935		
SPNCRNA.4936		
SPNCRNA.4937		
SPNCRNA.4938		
SPNCRNA.4939		
SPNCRNA.4940		
SPNCRNA.4941		
SPNCRNA.4942		
SPNCRNA.4943		
SPNCRNA.4944		
SPNCRNA.4945		
SPNCRNA.4946		
SPNCRNA.4947		
SPNCRNA.4948		
SPNCRNA.4949		
SPNCRNA.495		SPNG2446
SPNCRNA.4950		
SPNCRNA.4951		
SPNCRNA.4952		
SPNCRNA.4953		
SPNCRNA.4954		
SPNCRNA.4955		
SPNCRNA.4956		
SPNCRNA.4957		
SPNCRNA.4958		
SPNCRNA.4959		
SPNCRNA.4960		
SPNCRNA.4961		
SPNCRNA.4962		
SPNCRNA.4963		
SPNCRNA.4964		
SPNCRNA.4965		
SPNCRNA.4966		
SPNCRNA.4967		
SPNCRNA.4968		
SPNCRNA.4969		
SPNCRNA.497		
SPNCRNA.4970		
SPNCRNA.4971		
SPNCRNA.4972		
SPNCRNA.4973		
SPNCRNA.4974		
SPNCRNA.4975		
SPNCRNA.4976		
SPNCRNA.4977		
SPNCRNA.4978		
SPNCRNA.4979		
SPNCRNA.498		
SPNCRNA.4980		
SPNCRNA.4981		
SPNCRNA.4982		
SPNCRNA.4983		
SPNCRNA.4984		
SPNCRNA.4985		
SPNCRNA.4986		
SPNCRNA.4987		
SPNCRNA.4988		
SPNCRNA.4989		
SPNCRNA.499	snR191	
SPNCRNA.4990		
SPNCRNA.4991		
SPNCRNA.4992		
SPNCRNA.4993		
SPNCRNA.4994		
SPNCRNA.4995		
SPNCRNA.4996		
SPNCRNA.4997		
SPNCRNA.4998		
SPNCRNA.4999		
SPNCRNA.5		
SPNCRNA.50	prl50	
SPNCRNA.500		SPNG2489
SPNCRNA.5000		
SPNCRNA.5001		
SPNCRNA.5002		
SPNCRNA.5003		
SPNCRNA.5004		
SPNCRNA.5005		
SPNCRNA.5006		
SPNCRNA.5007		
SPNCRNA.5008		
SPNCRNA.5009		
SPNCRNA.501		SPNG2491
SPNCRNA.5010		
SPNCRNA.5011		
SPNCRNA.5012		
SPNCRNA.5013		
SPNCRNA.5014		
SPNCRNA.5015		
SPNCRNA.5016		
SPNCRNA.5017		
SPNCRNA.5018		
SPNCRNA.5019		
SPNCRNA.502		
SPNCRNA.5020		
SPNCRNA.5021		
SPNCRNA.5022		
SPNCRNA.5023		
SPNCRNA.5024		
SPNCRNA.5025		
SPNCRNA.5026		
SPNCRNA.5027		
SPNCRNA.5028		
SPNCRNA.5029		
SPNCRNA.503		SPNG2499
SPNCRNA.5030		
SPNCRNA.5031		
SPNCRNA.5032		
SPNCRNA.5033		
SPNCRNA.5034		
SPNCRNA.5035		
SPNCRNA.5036		
SPNCRNA.5037		
SPNCRNA.5038		
SPNCRNA.5039		
SPNCRNA.504		SPNG2511
SPNCRNA.5040		
SPNCRNA.5041		
SPNCRNA.5042		
SPNCRNA.5043		
SPNCRNA.5044		
SPNCRNA.5045		
SPNCRNA.5046		
SPNCRNA.5047		
SPNCRNA.5048		
SPNCRNA.5049		
SPNCRNA.505		SPNG2522
SPNCRNA.5050		
SPNCRNA.5051		
SPNCRNA.5052		
SPNCRNA.5053		
SPNCRNA.5054		
SPNCRNA.5055		
SPNCRNA.5056		
SPNCRNA.5057		
SPNCRNA.5058		
SPNCRNA.5059		
SPNCRNA.506		SPNG2525
SPNCRNA.5060		
SPNCRNA.5061		
SPNCRNA.5062		
SPNCRNA.5063		
SPNCRNA.5064		
SPNCRNA.5065		
SPNCRNA.5066		
SPNCRNA.5067		
SPNCRNA.5068		
SPNCRNA.5069		
SPNCRNA.507		
SPNCRNA.5070		
SPNCRNA.5071		
SPNCRNA.5072		
SPNCRNA.5073		
SPNCRNA.5074		
SPNCRNA.5075		
SPNCRNA.5076		
SPNCRNA.5077		
SPNCRNA.5078		
SPNCRNA.5079		
SPNCRNA.508		SPNG2529
SPNCRNA.5080		
SPNCRNA.5081		
SPNCRNA.5082		
SPNCRNA.5083		
SPNCRNA.5084		
SPNCRNA.5085		
SPNCRNA.5086		
SPNCRNA.5087		
SPNCRNA.5088		
SPNCRNA.5089		
SPNCRNA.5090		
SPNCRNA.5091		
SPNCRNA.5092		
SPNCRNA.5093		
SPNCRNA.5094		
SPNCRNA.5095		
SPNCRNA.5096		
SPNCRNA.5097		
SPNCRNA.5098		
SPNCRNA.5099		
SPNCRNA.51	prl51	
SPNCRNA.510		
SPNCRNA.5100		
SPNCRNA.5101		
SPNCRNA.5102		
SPNCRNA.5103		
SPNCRNA.5104		
SPNCRNA.5105		
SPNCRNA.5106		
SPNCRNA.5107		
SPNCRNA.5108		
SPNCRNA.5109		
SPNCRNA.511		
SPNCRNA.5110		
SPNCRNA.5111		
SPNCRNA.5112		
SPNCRNA.5113		
SPNCRNA.5114		
SPNCRNA.5115		
SPNCRNA.5116		
SPNCRNA.5117		
SPNCRNA.5118		
SPNCRNA.5119		
SPNCRNA.512		SPNG2571
SPNCRNA.5120		
SPNCRNA.5121		
SPNCRNA.5122		
SPNCRNA.5123		
SPNCRNA.5124		
SPNCRNA.5125		
SPNCRNA.5126		
SPNCRNA.5127		
SPNCRNA.5128		
SPNCRNA.5129		
SPNCRNA.513		SPNG2585
SPNCRNA.5130		
SPNCRNA.5131		
SPNCRNA.5132		
SPNCRNA.5133		
SPNCRNA.5134		
SPNCRNA.5135		
SPNCRNA.5136		
SPNCRNA.5137		
SPNCRNA.5138		
SPNCRNA.5139		
SPNCRNA.514		
SPNCRNA.5140		
SPNCRNA.5141		
SPNCRNA.5142		
SPNCRNA.5143		
SPNCRNA.5144		
SPNCRNA.5145		
SPNCRNA.5146		
SPNCRNA.5147		
SPNCRNA.5148		
SPNCRNA.5149		
SPNCRNA.515		
SPNCRNA.5150		
SPNCRNA.5151		
SPNCRNA.5152		
SPNCRNA.5153		
SPNCRNA.5154		
SPNCRNA.5155		
SPNCRNA.5156		
SPNCRNA.5157		
SPNCRNA.5158		
SPNCRNA.5159		
SPNCRNA.516		SPNG2596-97
SPNCRNA.5160		
SPNCRNA.5161		
SPNCRNA.5162		
SPNCRNA.5163		
SPNCRNA.5164		
SPNCRNA.5165		
SPNCRNA.5166		
SPNCRNA.5167		
SPNCRNA.5168		
SPNCRNA.5169		
SPNCRNA.517		SPNG2600-02
SPNCRNA.5170		
SPNCRNA.5171		
SPNCRNA.5172		
SPNCRNA.5173		
SPNCRNA.5174		
SPNCRNA.5175		
SPNCRNA.5176		
SPNCRNA.5177		
SPNCRNA.5178		
SPNCRNA.5179		
SPNCRNA.5180		
SPNCRNA.5181		
SPNCRNA.5182		
SPNCRNA.5183		
SPNCRNA.5184		
SPNCRNA.5185		
SPNCRNA.5186		
SPNCRNA.5187		
SPNCRNA.5188		
SPNCRNA.5189		
SPNCRNA.519		
SPNCRNA.5190		
SPNCRNA.5191		
SPNCRNA.5192		
SPNCRNA.5193		
SPNCRNA.5194		
SPNCRNA.5195		
SPNCRNA.5196		
SPNCRNA.5197		
SPNCRNA.5198		
SPNCRNA.5199		
SPNCRNA.52	prl52	
SPNCRNA.520		SPNG2614
SPNCRNA.5200		
SPNCRNA.5201		
SPNCRNA.5202		
SPNCRNA.5203		
SPNCRNA.5204		
SPNCRNA.5205		
SPNCRNA.5206		
SPNCRNA.5207		
SPNCRNA.5208		
SPNCRNA.5209		
SPNCRNA.521		
SPNCRNA.5210		
SPNCRNA.5211		
SPNCRNA.5212		
SPNCRNA.5213		
SPNCRNA.5214		
SPNCRNA.5215		
SPNCRNA.5216		
SPNCRNA.5217		
SPNCRNA.5218		
SPNCRNA.5219		
SPNCRNA.5220		
SPNCRNA.5221		
SPNCRNA.5222		
SPNCRNA.5223		
SPNCRNA.5224		
SPNCRNA.5225		
SPNCRNA.5226		
SPNCRNA.5227		
SPNCRNA.5228		
SPNCRNA.5229		
SPNCRNA.523		
SPNCRNA.5230		
SPNCRNA.5231		
SPNCRNA.5232		
SPNCRNA.5233		
SPNCRNA.5234		
SPNCRNA.5235		
SPNCRNA.5236		
SPNCRNA.5237		
SPNCRNA.5238		
SPNCRNA.5239		
SPNCRNA.524		SPNG705
SPNCRNA.5240		
SPNCRNA.5241		
SPNCRNA.5242		
SPNCRNA.5243		
SPNCRNA.5244		
SPNCRNA.5245		
SPNCRNA.5246		
SPNCRNA.5247		
SPNCRNA.5248		
SPNCRNA.5249		
SPNCRNA.525		SPNG1024-25
SPNCRNA.5250		
SPNCRNA.5251		
SPNCRNA.5252		
SPNCRNA.5253		
SPNCRNA.5254		
SPNCRNA.5255		
SPNCRNA.5256		
SPNCRNA.5257		
SPNCRNA.5258		
SPNCRNA.5259		
SPNCRNA.526		SPNG2248
SPNCRNA.5260		
SPNCRNA.5261		
SPNCRNA.5262		
SPNCRNA.5263		
SPNCRNA.5264		
SPNCRNA.5265		
SPNCRNA.5266		
SPNCRNA.5267		
SPNCRNA.5268		
SPNCRNA.5269		
SPNCRNA.5270		
SPNCRNA.5271		
SPNCRNA.5272		
SPNCRNA.5273		
SPNCRNA.5274		
SPNCRNA.5275		
SPNCRNA.5276		
SPNCRNA.5277		
SPNCRNA.5278		
SPNCRNA.5279		
SPNCRNA.528		SPNGAF43
SPNCRNA.5280		
SPNCRNA.5281		
SPNCRNA.5282		
SPNCRNA.5283		
SPNCRNA.5284		
SPNCRNA.5285		
SPNCRNA.5286		
SPNCRNA.5287		
SPNCRNA.5288		
SPNCRNA.5289		
SPNCRNA.529		SPNGAF26
SPNCRNA.5290		
SPNCRNA.5291		
SPNCRNA.5292		
SPNCRNA.5293		
SPNCRNA.5294		
SPNCRNA.5295		
SPNCRNA.5296		
SPNCRNA.5297		
SPNCRNA.5298		
SPNCRNA.5299		
SPNCRNA.53	prl53	prl63,prl49,SPNCRNA.63
SPNCRNA.530		
SPNCRNA.5300		
SPNCRNA.5301		
SPNCRNA.5302		
SPNCRNA.5303		
SPNCRNA.5304		
SPNCRNA.5305		
SPNCRNA.5306		
SPNCRNA.5307		
SPNCRNA.5308		
SPNCRNA.5309		
SPNCRNA.5310		
SPNCRNA.5311		
SPNCRNA.5312		
SPNCRNA.5313		
SPNCRNA.5314		
SPNCRNA.5315		
SPNCRNA.5316		
SPNCRNA.5317		
SPNCRNA.5318		
SPNCRNA.5319		
SPNCRNA.532		SPNGAF25
SPNCRNA.5320		
SPNCRNA.5321		
SPNCRNA.5322		
SPNCRNA.5323		
SPNCRNA.5324		
SPNCRNA.5325		
SPNCRNA.5326		
SPNCRNA.5327		
SPNCRNA.5328		
SPNCRNA.5329		
SPNCRNA.5330		
SPNCRNA.5331		
SPNCRNA.5332		
SPNCRNA.5333		
SPNCRNA.5334		
SPNCRNA.5335		
SPNCRNA.5336		
SPNCRNA.5337		
SPNCRNA.5338		
SPNCRNA.5339		
SPNCRNA.534		SPNGAF44
SPNCRNA.5340		
SPNCRNA.5341		
SPNCRNA.5342		
SPNCRNA.5343		
SPNCRNA.5344		
SPNCRNA.5345		
SPNCRNA.5346		
SPNCRNA.5347		
SPNCRNA.5348		
SPNCRNA.5349		
SPNCRNA.5350		
SPNCRNA.5351		
SPNCRNA.5352		
SPNCRNA.5353		
SPNCRNA.5354		
SPNCRNA.5355		
SPNCRNA.5356		
SPNCRNA.5357		
SPNCRNA.5358		
SPNCRNA.5359		
SPNCRNA.536	mas2-antisense-1	SPNGAF104
SPNCRNA.5360		
SPNCRNA.5361		
SPNCRNA.5362		
SPNCRNA.5363		
SPNCRNA.5364		
SPNCRNA.5365		
SPNCRNA.5366		
SPNCRNA.5367		
SPNCRNA.5368		
SPNCRNA.5369		
SPNCRNA.5370		
SPNCRNA.5371		
SPNCRNA.5372		
SPNCRNA.5373		
SPNCRNA.5374		
SPNCRNA.5375		
SPNCRNA.5376		
SPNCRNA.5377		
SPNCRNA.5378		
SPNCRNA.5379		
SPNCRNA.538		SPNGAF83
SPNCRNA.5380		
SPNCRNA.5381		
SPNCRNA.5382		
SPNCRNA.5383		
SPNCRNA.5384		
SPNCRNA.5385		
SPNCRNA.5386		
SPNCRNA.5387		
SPNCRNA.5388		
SPNCRNA.5389		
SPNCRNA.539		SPNGAF77
SPNCRNA.5390		
SPNCRNA.5391		
SPNCRNA.5392		
SPNCRNA.5393		
SPNCRNA.5394		
SPNCRNA.5395		
SPNCRNA.5396		
SPNCRNA.5397		
SPNCRNA.5398		
SPNCRNA.5399		
SPNCRNA.54	prl54	
SPNCRNA.540		SPNGAF22,SPNCRNA.1541
SPNCRNA.5400		
SPNCRNA.5401		
SPNCRNA.5402		
SPNCRNA.5403		
SPNCRNA.5404		
SPNCRNA.5405		
SPNCRNA.5406		
SPNCRNA.5407		
SPNCRNA.5408		
SPNCRNA.5409		
SPNCRNA.541	SPBC405.06-antisense-2	SPNGAF8
SPNCRNA.5410		
SPNCRNA.5411		
SPNCRNA.5412		
SPNCRNA.5413		
SPNCRNA.5414		
SPNCRNA.5415		
SPNCRNA.5416		
SPNCRNA.5417		
SPNCRNA.5418		
SPNCRNA.5419		
SPNCRNA.5420		
SPNCRNA.5421		
SPNCRNA.5422		
SPNCRNA.5423		
SPNCRNA.5424		
SPNCRNA.5425		
SPNCRNA.5426		
SPNCRNA.5427		
SPNCRNA.5428		
SPNCRNA.5429		
SPNCRNA.543		
SPNCRNA.5430		
SPNCRNA.5431		
SPNCRNA.5432		
SPNCRNA.5433		
SPNCRNA.5434		
SPNCRNA.5435		
SPNCRNA.5436		
SPNCRNA.5437		
SPNCRNA.5438		
SPNCRNA.5439		
SPNCRNA.5440		
SPNCRNA.5441		
SPNCRNA.5442		
SPNCRNA.5443		
SPNCRNA.5444		
SPNCRNA.5445		
SPNCRNA.5446		
SPNCRNA.5447		
SPNCRNA.5448		
SPNCRNA.5449		
SPNCRNA.545		SPNGAF41
SPNCRNA.5450		
SPNCRNA.5451		
SPNCRNA.5452		
SPNCRNA.5453		
SPNCRNA.5454		
SPNCRNA.5455		
SPNCRNA.5456		
SPNCRNA.5457		
SPNCRNA.5458		
SPNCRNA.5459		
SPNCRNA.5460		
SPNCRNA.5461		
SPNCRNA.5462		
SPNCRNA.5463		
SPNCRNA.5464		
SPNCRNA.5465		
SPNCRNA.5466		
SPNCRNA.5467		
SPNCRNA.5468		
SPNCRNA.5469		
SPNCRNA.5470		
SPNCRNA.5471		
SPNCRNA.5472		
SPNCRNA.5473		
SPNCRNA.5474		
SPNCRNA.5475		
SPNCRNA.5476		
SPNCRNA.5477		
SPNCRNA.5478		
SPNCRNA.5479		
SPNCRNA.5480		
SPNCRNA.5481		
SPNCRNA.5482		
SPNCRNA.5483		
SPNCRNA.5484		
SPNCRNA.5485		
SPNCRNA.5486		
SPNCRNA.5487		
SPNCRNA.5488		
SPNCRNA.5489		
SPNCRNA.549		SPNGAF24
SPNCRNA.5490		
SPNCRNA.5491		
SPNCRNA.5492		
SPNCRNA.5493		
SPNCRNA.5494		
SPNCRNA.5495		
SPNCRNA.5496		
SPNCRNA.5497		
SPNCRNA.5499		
SPNCRNA.550		SPNGAF49
SPNCRNA.5500		
SPNCRNA.5501		
SPNCRNA.5502		
SPNCRNA.5503		
SPNCRNA.5504		
SPNCRNA.5505		
SPNCRNA.5506		
SPNCRNA.5507		
SPNCRNA.5508		
SPNCRNA.5509		
SPNCRNA.551	cut3-antisense-2	SPNG2AF15
SPNCRNA.5510		
SPNCRNA.5511		
SPNCRNA.5512		
SPNCRNA.5513		
SPNCRNA.5514		
SPNCRNA.5515		
SPNCRNA.5516		
SPNCRNA.5517		
SPNCRNA.5518		
SPNCRNA.5519		
SPNCRNA.552	pol4-antisense-1	SPNG2AF10
SPNCRNA.5520		
SPNCRNA.5521		
SPNCRNA.5522		
SPNCRNA.5523		
SPNCRNA.5524		
SPNCRNA.5525		
SPNCRNA.5526		
SPNCRNA.5527		
SPNCRNA.5528		
SPNCRNA.5529		
SPNCRNA.553	SPAC13A11.06-antisense-2	SPNG2AF2
SPNCRNA.5530		
SPNCRNA.5531		
SPNCRNA.5532		
SPNCRNA.5533		
SPNCRNA.5534		
SPNCRNA.5535		
SPNCRNA.5536		
SPNCRNA.5537		
SPNCRNA.5538		
SPNCRNA.5539		
SPNCRNA.554	SPAC10F6.08c-antisense-1	SPNG2AF217
SPNCRNA.5540		
SPNCRNA.5541		
SPNCRNA.5542		
SPNCRNA.5543		
SPNCRNA.5544		
SPNCRNA.5545		
SPNCRNA.5546		
SPNCRNA.5547		
SPNCRNA.5548		
SPNCRNA.5549		
SPNCRNA.555	ire1-antisense-1	SPNG2AF18
SPNCRNA.5550		
SPNCRNA.5551		
SPNCRNA.5552		
SPNCRNA.5553		
SPNCRNA.5554		
SPNCRNA.5555		
SPNCRNA.5556		
SPNCRNA.5557		
SPNCRNA.5558		
SPNCRNA.5559		
SPNCRNA.556	SPAC17A5.05c-antisense-1	SPNG2AF11
SPNCRNA.5560		
SPNCRNA.5561		
SPNCRNA.5562		
SPNCRNA.5563		
SPNCRNA.5564		
SPNCRNA.5565		
SPNCRNA.5566		
SPNCRNA.5567		
SPNCRNA.5568		
SPNCRNA.5569		
SPNCRNA.557	ctr1-antisense-2	SPNG2AF1
SPNCRNA.5570		
SPNCRNA.5571		
SPNCRNA.5572		
SPNCRNA.5573		
SPNCRNA.5574		
SPNCRNA.5575		
SPNCRNA.5576		
SPNCRNA.5577		
SPNCRNA.5578		
SPNCRNA.5579		
SPNCRNA.558	npr2-antisense-1	SPNG2AF19
SPNCRNA.5580		
SPNCRNA.5581		
SPNCRNA.5582		
SPNCRNA.5583		
SPNCRNA.5584		
SPNCRNA.5585		
SPNCRNA.5586		
SPNCRNA.5587		
SPNCRNA.5588		
SPNCRNA.5589		
SPNCRNA.559	SPACUNK4.09-antisense-1	SPNG2AF9
SPNCRNA.5590		
SPNCRNA.5591		
SPNCRNA.5592		
SPNCRNA.5593		
SPNCRNA.5594		
SPNCRNA.5595		
SPNCRNA.5596		
SPNCRNA.5597		
SPNCRNA.5598		
SPNCRNA.5599		
SPNCRNA.56		
SPNCRNA.560	atg1801-antisense-1	SPNG2AF13
SPNCRNA.5600		
SPNCRNA.5601		
SPNCRNA.5602		
SPNCRNA.5603		
SPNCRNA.5604		
SPNCRNA.5605		
SPNCRNA.5606		
SPNCRNA.5607		
SPNCRNA.5608		
SPNCRNA.5609		
SPNCRNA.561	pkl1-antisense-1	SPNG2AF3
SPNCRNA.5610		
SPNCRNA.5611		
SPNCRNA.5612		
SPNCRNA.5613		
SPNCRNA.5614		
SPNCRNA.5615		
SPNCRNA.5616		
SPNCRNA.5617		
SPNCRNA.5618		
SPNCRNA.5619		
SPNCRNA.562	nop12-antisense-1	SPNG2AF12
SPNCRNA.5620		
SPNCRNA.5621		
SPNCRNA.5622		
SPNCRNA.5623		
SPNCRNA.5624		
SPNCRNA.5625		
SPNCRNA.5626		
SPNCRNA.5627		
SPNCRNA.5628		
SPNCRNA.5629		
SPNCRNA.563	SPAC637.08-antisense-1	SPNG2AF4
SPNCRNA.5630		
SPNCRNA.5631		
SPNCRNA.5632		
SPNCRNA.5633		
SPNCRNA.5634		
SPNCRNA.5635		
SPNCRNA.5636		
SPNCRNA.5637		
SPNCRNA.5638		
SPNCRNA.5639		
SPNCRNA.564	SPAC1B3.04c-antisense-1	SPNG2AF7
SPNCRNA.5640		
SPNCRNA.5641		
SPNCRNA.5642		
SPNCRNA.5643		
SPNCRNA.5644		
SPNCRNA.5645		
SPNCRNA.5646		
SPNCRNA.5647		
SPNCRNA.5648		
SPNCRNA.5649		
SPNCRNA.565	pmp1-antisense-1	SPNG2A43
SPNCRNA.5650		
SPNCRNA.5651		
SPNCRNA.5652		
SPNCRNA.5653		
SPNCRNA.5654		
SPNCRNA.5655		
SPNCRNA.5656		
SPNCRNA.5657		
SPNCRNA.5658		
SPNCRNA.5659		
SPNCRNA.566	num1-antisense-2	SPNG2AF34
SPNCRNA.5660		
SPNCRNA.5661		
SPNCRNA.5662		
SPNCRNA.5663		
SPNCRNA.5664		
SPNCRNA.5665		
SPNCRNA.5666		
SPNCRNA.5667		
SPNCRNA.5668		
SPNCRNA.5669		
SPNCRNA.567	atp3-antisense-1	SPNG2AF35
SPNCRNA.5670		
SPNCRNA.5671		
SPNCRNA.5672		
SPNCRNA.5673		
SPNCRNA.5674		
SPNCRNA.5675		
SPNCRNA.5676		
SPNCRNA.5677		
SPNCRNA.5678		
SPNCRNA.5679		
SPNCRNA.568	ade7-antisense-1	SPNG2AF41
SPNCRNA.5680		
SPNCRNA.5681		
SPNCRNA.5682		
SPNCRNA.5683		
SPNCRNA.5684		
SPNCRNA.5685		
SPNCRNA.5686		
SPNCRNA.5687		
SPNCRNA.5688		
SPNCRNA.5689		
SPNCRNA.569	rtt10-antisense-1	SPNG2AF31
SPNCRNA.5690		
SPNCRNA.5691		
SPNCRNA.5692		
SPNCRNA.5693		
SPNCRNA.5694		
SPNCRNA.5695		
SPNCRNA.5696		
SPNCRNA.5697		
SPNCRNA.5698		
SPNCRNA.5699		
SPNCRNA.57		
SPNCRNA.570		SPNG2AF44
SPNCRNA.5700		
SPNCRNA.5701		
SPNCRNA.5702		
SPNCRNA.5703		
SPNCRNA.5704		
SPNCRNA.5705		
SPNCRNA.5706		
SPNCRNA.5707		
SPNCRNA.5708		
SPNCRNA.5709		
SPNCRNA.571	rem1-antisense-2	SPNG2AF49
SPNCRNA.5710		
SPNCRNA.5711		
SPNCRNA.5712		
SPNCRNA.5713		
SPNCRNA.5714		
SPNCRNA.5715		
SPNCRNA.5716		
SPNCRNA.5717		
SPNCRNA.5718		
SPNCRNA.5719		
SPNCRNA.572	rkr1-antisense-1	SPNG2AF37
SPNCRNA.5720		
SPNCRNA.5721		
SPNCRNA.5722		
SPNCRNA.5723		
SPNCRNA.5724		
SPNCRNA.5725		
SPNCRNA.5726		
SPNCRNA.5727		
SPNCRNA.5728		
SPNCRNA.5729		
SPNCRNA.573	exg3-antisense-1	SPNG2AF32
SPNCRNA.5730		
SPNCRNA.5731		
SPNCRNA.5732		
SPNCRNA.5733		
SPNCRNA.5734		
SPNCRNA.5735		
SPNCRNA.5736		
SPNCRNA.5737		
SPNCRNA.5738		
SPNCRNA.5739		
SPNCRNA.574	cbp1-antisense-1	SPNG2AF47
SPNCRNA.5740		
SPNCRNA.5741		
SPNCRNA.5742		
SPNCRNA.5743		
SPNCRNA.5744		
SPNCRNA.5745		
SPNCRNA.5746		
SPNCRNA.5747		
SPNCRNA.5748		
SPNCRNA.5749		
SPNCRNA.575	SPBP8B7.10c-antisense-1	SPNG2AF51
SPNCRNA.5750		
SPNCRNA.5751		
SPNCRNA.5752		
SPNCRNA.5753		
SPNCRNA.5754		
SPNCRNA.5755		
SPNCRNA.5756		
SPNCRNA.5757		
SPNCRNA.5758		
SPNCRNA.5759		
SPNCRNA.576	qrs1-antisense-1	SPNG2AF40
SPNCRNA.5760		
SPNCRNA.5761		
SPNCRNA.5762		
SPNCRNA.5763		
SPNCRNA.5764		
SPNCRNA.5765		
SPNCRNA.5766		
SPNCRNA.5767		
SPNCRNA.5768		
SPNCRNA.5769		
SPNCRNA.577	SPBC1652.02-antisense-1	SPNG2AF42
SPNCRNA.5770		
SPNCRNA.5771		
SPNCRNA.5772		
SPNCRNA.5773		
SPNCRNA.5774		
SPNCRNA.5775		
SPNCRNA.5776		
SPNCRNA.5777		
SPNCRNA.5778		
SPNCRNA.5779		
SPNCRNA.578	dis1-antisense-2	SPNG2AF57
SPNCRNA.5780		
SPNCRNA.5781		
SPNCRNA.5782		
SPNCRNA.5783		
SPNCRNA.5784		
SPNCRNA.5785		
SPNCRNA.5786		
SPNCRNA.5787		
SPNCRNA.5788		
SPNCRNA.5789		
SPNCRNA.579	ggc1-antisense-1	SPNG2AF63
SPNCRNA.5790		
SPNCRNA.5791		
SPNCRNA.5792		
SPNCRNA.5793		
SPNCRNA.5794		
SPNCRNA.5795		
SPNCRNA.5796		
SPNCRNA.5797		
SPNCRNA.5798		
SPNCRNA.5799		
SPNCRNA.58	prl58	
SPNCRNA.580	tdp1-antisense-1	SPNG2AF57
SPNCRNA.5800		
SPNCRNA.5801		
SPNCRNA.5802		
SPNCRNA.5803		
SPNCRNA.5804		
SPNCRNA.5805		
SPNCRNA.5806		
SPNCRNA.5807		
SPNCRNA.5808		
SPNCRNA.5809		
SPNCRNA.581	SPCC1393.03-antisense-1	SPNG2AF59
SPNCRNA.5810		
SPNCRNA.5811		
SPNCRNA.5812		
SPNCRNA.5813		
SPNCRNA.5814		
SPNCRNA.5815		
SPNCRNA.5816		
SPNCRNA.5817		
SPNCRNA.5818		
SPNCRNA.5819		
SPNCRNA.582		
SPNCRNA.5820		
SPNCRNA.5821		
SPNCRNA.5822		
SPNCRNA.5823		
SPNCRNA.5824		
SPNCRNA.5825		
SPNCRNA.5826		
SPNCRNA.5827		
SPNCRNA.5828		
SPNCRNA.5829		
SPNCRNA.583	mug27-antisense-1	SPNG2AF61
SPNCRNA.5830		
SPNCRNA.5831		
SPNCRNA.5832		
SPNCRNA.5833		
SPNCRNA.5834		
SPNCRNA.5835		
SPNCRNA.5836		
SPNCRNA.5837		
SPNCRNA.5838		
SPNCRNA.5839		
SPNCRNA.584	lncRNA584	SPNG2AF58,SPNCRNA.1274,SPCC1919.05-antisense-2
SPNCRNA.5840		
SPNCRNA.5841		
SPNCRNA.5842		
SPNCRNA.5843		
SPNCRNA.5844		
SPNCRNA.5845		
SPNCRNA.5846		
SPNCRNA.5847		
SPNCRNA.5848		
SPNCRNA.5849		
SPNCRNA.585		
SPNCRNA.5850		
SPNCRNA.5851		
SPNCRNA.5852		
SPNCRNA.5853		
SPNCRNA.5854		
SPNCRNA.5855		
SPNCRNA.5856		
SPNCRNA.5857		
SPNCRNA.5858		
SPNCRNA.5859		
SPNCRNA.586		
SPNCRNA.5860		
SPNCRNA.5861		
SPNCRNA.5862		
SPNCRNA.5863		
SPNCRNA.5864		
SPNCRNA.5865		
SPNCRNA.5866		
SPNCRNA.5867		
SPNCRNA.5868		
SPNCRNA.5869		
SPNCRNA.587	meu20	prl30
SPNCRNA.5870		
SPNCRNA.5871		
SPNCRNA.5872		
SPNCRNA.5873		
SPNCRNA.5874		
SPNCRNA.5875		
SPNCRNA.5876		
SPNCRNA.5877		
SPNCRNA.5878		
SPNCRNA.5879		
SPNCRNA.5880		
SPNCRNA.5881		
SPNCRNA.5882		
SPNCRNA.5883		
SPNCRNA.5884		
SPNCRNA.5885		
SPNCRNA.5886		
SPNCRNA.5887		
SPNCRNA.5888		
SPNCRNA.5889		
SPNCRNA.5890		
SPNCRNA.5891		
SPNCRNA.5892		
SPNCRNA.5893		
SPNCRNA.5894		
SPNCRNA.5895		
SPNCRNA.5896		
SPNCRNA.5897		
SPNCRNA.5898		
SPNCRNA.5899		
SPNCRNA.59	prl59	SPNCRNA.817,SPNCRNA.77,SPNCRNA.78
SPNCRNA.5900		
SPNCRNA.5901		
SPNCRNA.5902		
SPNCRNA.5903		
SPNCRNA.5904		
SPNCRNA.5905		
SPNCRNA.5906		
SPNCRNA.5907		
SPNCRNA.5908		
SPNCRNA.5909		
SPNCRNA.5910		
SPNCRNA.5911		
SPNCRNA.5912		
SPNCRNA.5913		
SPNCRNA.5914		
SPNCRNA.5915		
SPNCRNA.5916		
SPNCRNA.5917		
